frequency	alpha_c	alpha_d	Er_right	Er_wrong
1.975E+01	1.301926015	1.104695643	1.880411016	1.872794201
1.977E+01	1.302651157	1.105926564	1.880418609	1.872794201
1.979E+01	1.303375895	1.107157485	1.880423327	1.872794201
1.981E+01	1.304100231	1.108388406	1.880422323	1.872794201
1.983E+01	1.304824164	1.109619327	1.880429489	1.872794201
1.986E+01	1.305547696	1.110850248	1.880412917	1.872794201
1.988E+01	1.306270827	1.112081169	1.880382976	1.872794201
1.990E+01	1.306993559	1.11331209	1.880398327	1.872794201
1.992E+01	1.30771589	1.114543011	1.880391665	1.872794201
1.994E+01	1.308437823	1.115773932	1.880400335	1.872794201
1.997E+01	1.309159359	1.117004854	1.880400209	1.872794201
1.999E+01	1.309880496	1.118235775	1.880406728	1.872794201
2.001E+01	1.310601237	1.119466696	1.880381107	1.872794201
2.003E+01	1.311321581	1.120697617	1.880404962	1.872794201
2.005E+01	1.31204153	1.121928538	1.880410377	1.872794201
2.008E+01	1.312761085	1.123159459	1.880404046	1.872794201
2.010E+01	1.313480245	1.12439038	1.880415535	1.872794201
2.012E+01	1.314199011	1.125621301	1.880428229	1.872794201
2.014E+01	1.314917385	1.126852222	1.880426372	1.872794201
2.016E+01	1.315635366	1.128083143	1.880418389	1.872794201
2.019E+01	1.316352956	1.129314064	1.880427633	1.872794201
2.021E+01	1.317070154	1.130544985	1.880450594	1.872794201
2.023E+01	1.317786963	1.131775906	1.880435736	1.872794201
2.025E+01	1.318503382	1.133006827	1.88043456	1.872794201
2.027E+01	1.319219411	1.134237748	1.880446659	1.872794201
2.030E+01	1.319935052	1.135468669	1.880445603	1.872794201
2.032E+01	1.320650306	1.13669959	1.88046545	1.872794201
2.034E+01	1.321365172	1.137930511	1.880485253	1.872794201
2.036E+01	1.322079652	1.139161432	1.880481618	1.872794201
2.038E+01	1.322793746	1.140392353	1.880493223	1.872794201
2.041E+01	1.323507455	1.141623275	1.880496426	1.872794201
2.043E+01	1.324220778	1.142854196	1.880491996	1.872794201
2.045E+01	1.324933718	1.144085117	1.880485852	1.872794201
2.047E+01	1.325646275	1.145316038	1.880478418	1.872794201
2.049E+01	1.326358448	1.146546959	1.880471146	1.872794201
2.052E+01	1.32707024	1.14777788	1.880451201	1.872794201
2.054E+01	1.327781649	1.149008801	1.880448079	1.872794201
2.056E+01	1.328492678	1.150239722	1.880446793	1.872794201
2.058E+01	1.329203327	1.151470643	1.880453042	1.872794201
2.060E+01	1.329913596	1.152701564	1.880455732	1.872794201
2.063E+01	1.330623485	1.153932485	1.880445248	1.872794201
2.065E+01	1.331332996	1.155163406	1.880452532	1.872794201
2.067E+01	1.33204213	1.156394327	1.880443101	1.872794201
2.069E+01	1.332750886	1.157625248	1.880427468	1.872794201
2.071E+01	1.333459265	1.15885617	1.880431264	1.872794201
2.074E+01	1.334167268	1.160087091	1.880431529	1.872794201
2.076E+01	1.334874895	1.161318012	1.880430234	1.872794201
2.078E+01	1.335582148	1.162548933	1.880423529	1.872794201
2.080E+01	1.336289026	1.163779854	1.880422246	1.872794201
2.082E+01	1.336995531	1.165010775	1.880427021	1.872794201
2.085E+01	1.337701662	1.166241696	1.880416716	1.872794201
2.087E+01	1.338407421	1.167472617	1.88041154	1.872794201
2.089E+01	1.339112808	1.168703538	1.880405818	1.872794201
2.091E+01	1.339817824	1.169934459	1.880397615	1.872794201
2.093E+01	1.340522469	1.17116538	1.880389956	1.872794201
2.096E+01	1.341226743	1.172396301	1.880402908	1.872794201
2.098E+01	1.341930648	1.173627223	1.880403985	1.872794201
2.100E+01	1.342634184	1.174858144	1.880397596	1.872794201
2.102E+01	1.343337352	1.176089065	1.880402938	1.872794201
2.104E+01	1.344040151	1.177319986	1.880412425	1.872794201
2.107E+01	1.344742583	1.178550907	1.88041	1.872794201
2.109E+01	1.345444649	1.179781828	1.880421404	1.872794201
2.111E+01	1.346146348	1.181012749	1.880437671	1.872794201
2.113E+01	1.346847682	1.18224367	1.880457195	1.872794201
2.115E+01	1.347548651	1.183474591	1.880448538	1.872794201
2.118E+01	1.348249255	1.184705512	1.880447177	1.872794201
2.120E+01	1.348949496	1.185936433	1.8804533	1.872794201
2.122E+01	1.349649373	1.187167354	1.880449395	1.872794201
2.124E+01	1.350348887	1.188398275	1.880469292	1.872794201
2.126E+01	1.35104804	1.189629196	1.880459301	1.872794201
2.129E+01	1.35174683	1.190860117	1.880449323	1.872794201
2.131E+01	1.35244526	1.192091038	1.880423038	1.872794201
2.133E+01	1.353143329	1.19332196	1.880407088	1.872794201
2.135E+01	1.353841038	1.194552881	1.880413515	1.872794201
2.137E+01	1.354538388	1.195783802	1.880415284	1.872794201
2.140E+01	1.355235379	1.197014723	1.880422075	1.872794201
2.142E+01	1.355932012	1.198245644	1.880422743	1.872794201
2.144E+01	1.356628287	1.199476565	1.880426849	1.872794201
2.146E+01	1.357324204	1.200707486	1.880423839	1.872794201
2.148E+01	1.358019766	1.201938407	1.880433921	1.872794201
2.151E+01	1.358714971	1.203169328	1.880455429	1.872794201
2.153E+01	1.35940982	1.204400249	1.880450391	1.872794201
2.155E+01	1.360104315	1.20563117	1.880455857	1.872794201
2.157E+01	1.360798455	1.206862091	1.880464591	1.872794201
2.159E+01	1.361492241	1.208093012	1.88047236	1.872794201
2.162E+01	1.362185674	1.209323933	1.880484342	1.872794201
2.164E+01	1.362878754	1.210554854	1.880497898	1.872794201
2.166E+01	1.363571482	1.211785775	1.880499196	1.872794201
2.168E+01	1.364263858	1.213016696	1.880493847	1.872794201
2.170E+01	1.364955882	1.214247617	1.880476732	1.872794201
2.173E+01	1.365647557	1.215478538	1.880464806	1.872794201
2.175E+01	1.366338881	1.216709459	1.880434605	1.872794201
2.177E+01	1.367029855	1.21794038	1.88042289	1.872794201
2.179E+01	1.367720481	1.219171302	1.880413227	1.872794201
2.181E+01	1.368410757	1.220402223	1.880401281	1.872794201
2.184E+01	1.369100686	1.221633144	1.880402695	1.872794201
2.186E+01	1.369790267	1.222864065	1.880405664	1.872794201
2.188E+01	1.370479501	1.224094986	1.880422135	1.872794201
2.190E+01	1.371168389	1.225325907	1.880431237	1.872794201
2.192E+01	1.371856931	1.226556828	1.880439664	1.872794201
2.195E+01	1.372545128	1.227787749	1.880452017	1.872794201
2.197E+01	1.373232979	1.22901867	1.880463089	1.872794201
2.199E+01	1.373920486	1.230249591	1.880458709	1.872794201
2.201E+01	1.37460765	1.231480512	1.88047175	1.872794201
2.203E+01	1.37529447	1.232711433	1.880476166	1.872794201
2.206E+01	1.375980947	1.233942354	1.880467137	1.872794201
2.208E+01	1.376667082	1.235173275	1.880470019	1.872794201
2.210E+01	1.377352875	1.236404197	1.880471437	1.872794201
2.212E+01	1.378038326	1.237635118	1.880477511	1.872794201
2.214E+01	1.378723437	1.238866039	1.880460291	1.872794201
2.217E+01	1.379408208	1.24009696	1.880459907	1.872794201
2.219E+01	1.380092639	1.241327881	1.880458148	1.872794201
2.221E+01	1.380776731	1.242558802	1.880452903	1.872794201
2.223E+01	1.381460484	1.243789723	1.880447674	1.872794201
2.225E+01	1.382143899	1.245020644	1.880456658	1.872794201
2.228E+01	1.382826976	1.246251565	1.880469347	1.872794201
2.230E+01	1.383509715	1.247482486	1.880467482	1.872794201
2.232E+01	1.384192118	1.248713407	1.88046514	1.872794201
2.234E+01	1.384874185	1.249944328	1.880483175	1.872794201
2.236E+01	1.385555916	1.25117525	1.880488726	1.872794201
2.239E+01	1.386237311	1.252406171	1.880497461	1.872794201
2.241E+01	1.386918372	1.253637092	1.880510608	1.872794201
2.243E+01	1.387599099	1.254868013	1.88052729	1.872794201
2.245E+01	1.388279491	1.256098934	1.880542511	1.872794201
2.247E+01	1.388959551	1.257329855	1.880558098	1.872794201
2.250E+01	1.389639278	1.258560776	1.880572229	1.872794201
2.252E+01	1.390318672	1.259791697	1.880588507	1.872794201
2.254E+01	1.390997734	1.261022618	1.880610052	1.872794201
2.256E+01	1.391676466	1.262253539	1.880619343	1.872794201
2.258E+01	1.392354866	1.26348446	1.880629069	1.872794201
2.261E+01	1.393032936	1.264715381	1.88061813	1.872794201
2.263E+01	1.393710676	1.265946302	1.880620476	1.872794201
2.265E+01	1.394388087	1.267177223	1.880583769	1.872794201
2.267E+01	1.395065168	1.268408144	1.88052287	1.872794201
2.269E+01	1.395741922	1.269639065	1.880469908	1.872794201
2.272E+01	1.396418347	1.270869987	1.880436014	1.872794201
2.274E+01	1.397094445	1.272100908	1.880409575	1.872794201
2.276E+01	1.397770216	1.273331829	1.880392542	1.872794201
2.278E+01	1.39844566	1.27456275	1.88040093	1.872794201
2.280E+01	1.399120778	1.275793671	1.880434309	1.872794201
2.283E+01	1.39979557	1.277024592	1.880457447	1.872794201
2.285E+01	1.400470038	1.278255513	1.880466608	1.872794201
2.287E+01	1.40114418	1.279486434	1.880504065	1.872794201
2.289E+01	1.401817999	1.280717355	1.880514828	1.872794201
2.291E+01	1.402491494	1.281948276	1.880534046	1.872794201
2.294E+01	1.403164665	1.283179197	1.880549219	1.872794201
2.296E+01	1.403837514	1.284410118	1.880573529	1.872794201
2.298E+01	1.40451004	1.285641039	1.880577592	1.872794201
2.300E+01	1.405182245	1.28687196	1.880596642	1.872794201
2.302E+01	1.405854128	1.288102881	1.88059592	1.872794201
2.305E+01	1.40652569	1.289333802	1.880615439	1.872794201
2.307E+01	1.407196932	1.290564723	1.880622058	1.872794201
2.309E+01	1.407867853	1.291795644	1.880620917	1.872794201
2.311E+01	1.408538455	1.293026565	1.880627954	1.872794201
2.313E+01	1.409208738	1.294257486	1.880605859	1.872794201
2.316E+01	1.409878703	1.295488408	1.880590394	1.872794201
2.318E+01	1.410548349	1.296719329	1.880574959	1.872794201
2.320E+01	1.411217677	1.29795025	1.880563239	1.872794201
2.322E+01	1.411886688	1.299181171	1.880556741	1.872794201
2.324E+01	1.412555382	1.300412092	1.880559912	1.872794201
2.327E+01	1.41322376	1.301643013	1.880590228	1.872794201
2.329E+01	1.413891821	1.302873934	1.880602605	1.872794201
2.331E+01	1.414559568	1.304104855	1.880614998	1.872794201
2.333E+01	1.415226999	1.305335776	1.880628642	1.872794201
2.335E+01	1.415894115	1.306566697	1.880639759	1.872794201
2.338E+01	1.416560918	1.307797618	1.880651982	1.872794201
2.340E+01	1.417227406	1.309028539	1.880675806	1.872794201
2.342E+01	1.417893582	1.31025946	1.880705205	1.872794201
2.344E+01	1.418559444	1.311490381	1.8807176	1.872794201
2.346E+01	1.419224994	1.312721303	1.880739192	1.872794201
2.349E+01	1.419890232	1.313952224	1.880751867	1.872794201
2.351E+01	1.420555159	1.315183145	1.880768361	1.872794201
2.353E+01	1.421219775	1.316414066	1.880770539	1.872794201
2.355E+01	1.421884079	1.317644987	1.880786579	1.872794201
2.357E+01	1.422548074	1.318875908	1.880776475	1.872794201
2.360E+01	1.423211759	1.320106829	1.880759874	1.872794201
2.362E+01	1.423875135	1.32133775	1.880752662	1.872794201
2.364E+01	1.424538201	1.322568671	1.880748163	1.872794201
2.366E+01	1.42520096	1.323799592	1.880737137	1.872794201
2.368E+01	1.42586341	1.325030513	1.880729315	1.872794201
2.371E+01	1.426525552	1.326261434	1.880761752	1.872794201
2.373E+01	1.427187387	1.327492356	1.88076342	1.872794201
2.375E+01	1.427848916	1.328723277	1.880771327	1.872794201
2.377E+01	1.428510138	1.329954198	1.880799471	1.872794201
2.379E+01	1.429171054	1.331185119	1.880817584	1.872794201
2.382E+01	1.429831665	1.33241604	1.880822901	1.872794201
2.384E+01	1.43049197	1.333646961	1.880820687	1.872794201
2.386E+01	1.431151971	1.334877882	1.880824498	1.872794201
2.388E+01	1.431811668	1.336108803	1.880821969	1.872794201
2.390E+01	1.432471061	1.337339724	1.880811616	1.872794201
2.393E+01	1.43313015	1.338570645	1.880802529	1.872794201
2.395E+01	1.433788937	1.339801566	1.880805972	1.872794201
2.397E+01	1.434447421	1.341032487	1.880794427	1.872794201
2.399E+01	1.435105603	1.342263408	1.880785534	1.872794201
2.401E+01	1.435763483	1.343494329	1.880806106	1.872794201
2.404E+01	1.436421062	1.34472525	1.880781293	1.872794201
2.406E+01	1.43707834	1.345956171	1.880787994	1.872794201
2.408E+01	1.437735317	1.347187093	1.880784995	1.872794201
2.410E+01	1.438391995	1.348418014	1.880782004	1.872794201
2.412E+01	1.439048373	1.349648935	1.880792263	1.872794201
2.415E+01	1.439704451	1.350879856	1.880793322	1.872794201
2.417E+01	1.440360231	1.352110777	1.880765378	1.872794201
2.419E+01	1.441015712	1.353341698	1.880790242	1.872794201
2.421E+01	1.441670895	1.354572619	1.880821853	1.872794201
2.423E+01	1.442325781	1.35580354	1.880801757	1.872794201
2.426E+01	1.442980369	1.357034461	1.880818632	1.872794201
2.428E+01	1.44363466	1.358265382	1.880821533	1.872794201
2.430E+01	1.444288656	1.359496303	1.880823874	1.872794201
2.432E+01	1.444942355	1.360727224	1.880819442	1.872794201
2.434E+01	1.445595758	1.361958145	1.880816922	1.872794201
2.437E+01	1.446248866	1.363189066	1.88080405	1.872794201
2.439E+01	1.44690168	1.364419987	1.880844808	1.872794201
2.441E+01	1.447554199	1.365650908	1.880840131	1.872794201
2.443E+01	1.448206424	1.366881829	1.880840073	1.872794201
2.445E+01	1.448858356	1.36811275	1.880853296	1.872794201
2.448E+01	1.449509994	1.369343671	1.880870942	1.872794201
2.450E+01	1.450161339	1.370574592	1.880854477	1.872794201
2.452E+01	1.450812392	1.371805513	1.880886009	1.872794201
2.454E+01	1.451463154	1.373036435	1.88087523	1.872794201
2.456E+01	1.452113623	1.374267356	1.88085108	1.872794201
2.459E+01	1.452763801	1.375498277	1.880833909	1.872794201
2.461E+01	1.453413688	1.376729198	1.88083746	1.872794201
2.463E+01	1.454063285	1.377960119	1.880820268	1.872794201
2.465E+01	1.454712592	1.37919104	1.880820748	1.872794201
2.467E+01	1.455361609	1.380421961	1.880810321	1.872794201
2.470E+01	1.456010337	1.381652882	1.880819437	1.872794201
2.472E+01	1.456658776	1.382883803	1.880805051	1.872794201
2.474E+01	1.457306926	1.384114724	1.880819894	1.872794201
2.476E+01	1.457954788	1.385345645	1.880785346	1.872794201
2.478E+01	1.458602362	1.386576566	1.880835715	1.872794201
2.481E+01	1.45924965	1.387807487	1.880845993	1.872794201
2.483E+01	1.45989665	1.389038408	1.880834537	1.872794201
2.485E+01	1.460543363	1.39026933	1.880865889	1.872794201
2.487E+01	1.46118979	1.391500251	1.880845569	1.872794201
2.489E+01	1.461835931	1.392731172	1.880902212	1.872794201
2.492E+01	1.462481787	1.393962093	1.880914783	1.872794201
2.494E+01	1.463127358	1.395193014	1.880928813	1.872794201
2.496E+01	1.463772644	1.396423935	1.880942058	1.872794201
2.498E+01	1.464417646	1.397654856	1.880965732	1.872794201
2.500E+01	1.465062364	1.398885777	1.88097111	1.872794201
2.503E+01	1.465706798	1.400116698	1.880952957	1.872794201
2.505E+01	1.466350949	1.401347619	1.880934836	1.872794201
2.507E+01	1.466994817	1.40257854	1.880937219	1.872794201
2.509E+01	1.467638403	1.403809461	1.880915919	1.872794201
2.511E+01	1.468281706	1.405040383	1.880900991	1.872794201
2.514E+01	1.468924728	1.406271304	1.880903351	1.872794201
2.516E+01	1.469567468	1.407502225	1.88087856	1.872794201
2.518E+01	1.470209928	1.408733146	1.880900179	1.872794201
2.520E+01	1.470852107	1.409964067	1.880871848	1.872794201
2.522E+01	1.471494005	1.411194988	1.880871842	1.872794201
2.525E+01	1.472135624	1.412425909	1.880884161	1.872794201
2.527E+01	1.472776963	1.41365683	1.880927955	1.872794201
2.529E+01	1.473418023	1.414887751	1.880951834	1.872794201
2.531E+01	1.474058804	1.416118672	1.880965749	1.872794201
2.533E+01	1.474699307	1.417349593	1.880944834	1.872794201
2.536E+01	1.475339532	1.418580514	1.880956628	1.872794201
2.538E+01	1.475979479	1.419811435	1.880992239	1.872794201
2.540E+01	1.476619148	1.421042356	1.880993407	1.872794201
2.542E+01	1.477258541	1.422273277	1.880962293	1.872794201
2.544E+01	1.477897657	1.423504198	1.880994837	1.872794201
2.547E+01	1.478536497	1.42473512	1.880925349	1.872794201
2.549E+01	1.479175061	1.425966041	1.880979838	1.872794201
2.551E+01	1.479813349	1.427196962	1.880998236	1.872794201
2.553E+01	1.480451363	1.428427883	1.880972341	1.872794201
2.555E+01	1.481089101	1.429658804	1.880972581	1.872794201
2.558E+01	1.481726565	1.430889725	1.880984962	1.872794201
2.560E+01	1.482363754	1.432120646	1.88100539	1.872794201
2.562E+01	1.48300067	1.433351567	1.880970167	1.872794201
2.564E+01	1.483637313	1.434582488	1.88099472	1.872794201
2.566E+01	1.484273682	1.435813409	1.880958448	1.872794201
2.569E+01	1.484909779	1.43704433	1.881021046	1.872794201
2.571E+01	1.485545603	1.438275251	1.881045166	1.872794201
2.573E+01	1.486181155	1.439506172	1.88104884	1.872794201
2.575E+01	1.486816436	1.440737093	1.881052069	1.872794201
2.577E+01	1.487451445	1.441968014	1.881067458	1.872794201
2.580E+01	1.488086184	1.443198935	1.881051456	1.872794201
2.582E+01	1.488720651	1.444429856	1.8810596	1.872794201
2.584E+01	1.489354849	1.445660777	1.881039364	1.872794201
2.586E+01	1.489988776	1.446891698	1.881073813	1.872794201
2.588E+01	1.490622434	1.448122619	1.881092867	1.872794201
2.591E+01	1.491255823	1.449353541	1.88107193	1.872794201
2.593E+01	1.491888943	1.450584462	1.88106296	1.872794201
2.595E+01	1.492521794	1.451815383	1.881084115	1.872794201
2.597E+01	1.493154377	1.453046304	1.88107936	1.872794201
2.599E+01	1.493786692	1.454277225	1.881074614	1.872794201
2.602E+01	1.494418739	1.455508146	1.881032709	1.872794201
2.604E+01	1.49505052	1.456739067	1.881086487	1.872794201
2.606E+01	1.495682033	1.457969988	1.881051553	1.872794201
2.608E+01	1.49631328	1.459200909	1.881080921	1.872794201
2.610E+01	1.496944261	1.46043183	1.881107696	1.872794201
2.613E+01	1.497574975	1.461662751	1.881141309	1.872794201
2.615E+01	1.498205425	1.462893672	1.881121246	1.872794201
2.617E+01	1.498835609	1.464124593	1.881106142	1.872794201
2.619E+01	1.499465528	1.465355514	1.881155193	1.872794201
2.621E+01	1.500095183	1.466586435	1.881144202	1.872794201
2.624E+01	1.500724574	1.467817357	1.88114268	1.872794201
2.626E+01	1.5013537	1.469048278	1.881198739	1.872794201
2.628E+01	1.501982564	1.470279199	1.881197099	1.872794201
2.630E+01	1.502611164	1.47151012	1.881204574	1.872794201
2.632E+01	1.503239501	1.472741041	1.881229844	1.872794201
2.635E+01	1.503867575	1.473971962	1.881246615	1.872794201
2.637E+01	1.504495388	1.475202883	1.881260104	1.872794201
2.639E+01	1.505122939	1.476433804	1.881275537	1.872794201
2.641E+01	1.505750228	1.477664725	1.881266249	1.872794201
2.643E+01	1.506377256	1.478895646	1.881253399	1.872794201
2.646E+01	1.507004023	1.480126567	1.881217278	1.872794201
2.648E+01	1.507630529	1.481357488	1.881189869	1.872794201
2.650E+01	1.508256775	1.48258841	1.881140112	1.872794201
2.652E+01	1.508882761	1.483819331	1.881172135	1.872794201
2.654E+01	1.509508488	1.485050252	1.881131362	1.872794201
2.657E+01	1.510133955	1.486281173	1.881138659	1.872794201
2.659E+01	1.510759164	1.487512094	1.881149422	1.872794201
2.661E+01	1.511384113	1.488743015	1.881178378	1.872794201
2.663E+01	1.512008805	1.489973936	1.88118735	1.872794201
2.665E+01	1.512633238	1.491204857	1.881222443	1.872794201
2.668E+01	1.513257414	1.492435778	1.881221765	1.872794201
2.670E+01	1.513881333	1.493666699	1.881264685	1.872794201
2.672E+01	1.514504994	1.49489762	1.881275649	1.872794201
2.674E+01	1.515128399	1.496128541	1.881274826	1.872794201
2.676E+01	1.515751547	1.497359462	1.881284805	1.872794201
2.679E+01	1.516374439	1.498590383	1.881313377	1.872794201
2.681E+01	1.516997076	1.499821304	1.881322707	1.872794201
2.683E+01	1.517619457	1.501052226	1.881326719	1.872794201
2.685E+01	1.518241583	1.502283147	1.881348841	1.872794201
2.687E+01	1.518863454	1.503514068	1.881364513	1.872794201
2.690E+01	1.519485071	1.504744989	1.881346637	1.872794201
2.692E+01	1.520106433	1.50597591	1.881340122	1.872794201
2.694E+01	1.520727542	1.507206831	1.881333613	1.872794201
2.696E+01	1.521348396	1.508437752	1.881311322	1.872794201
2.698E+01	1.521968998	1.509668673	1.8812971	1.872794201
2.701E+01	1.522589347	1.510899594	1.881292218	1.872794201
2.703E+01	1.523209443	1.512130515	1.881285643	1.872794201
2.705E+01	1.523829286	1.513361436	1.881314948	1.872794201
2.707E+01	1.524448878	1.514592357	1.881322042	1.872794201
2.709E+01	1.525068218	1.515823278	1.881317596	1.872794201
2.712E+01	1.525687307	1.517054199	1.881339457	1.872794201
2.714E+01	1.526306144	1.51828512	1.881380004	1.872794201
2.716E+01	1.526924731	1.519516041	1.881380286	1.872794201
2.718E+01	1.527543067	1.520746962	1.881376741	1.872794201
2.720E+01	1.528161153	1.521977883	1.881396057	1.872794201
2.723E+01	1.528778989	1.523208804	1.881398616	1.872794201
2.725E+01	1.529396575	1.524439725	1.881412966	1.872794201
2.727E+01	1.530013912	1.525670646	1.88140615	1.872794201
2.729E+01	1.530631001	1.526901568	1.88140551	1.872794201
2.731E+01	1.53124784	1.528132489	1.881428672	1.872794201
2.734E+01	1.531864431	1.52936341	1.881413854	1.872794201
2.736E+01	1.532480774	1.530594331	1.881434549	1.872794201
2.738E+01	1.53309687	1.531825252	1.881446405	1.872794201
2.740E+01	1.533712717	1.533056173	1.881415103	1.872794201
2.742E+01	1.534328318	1.534287094	1.88140668	1.872794201
2.745E+01	1.534943671	1.535518015	1.881396606	1.872794201
2.747E+01	1.535558779	1.536748936	1.881456138	1.872794201
2.749E+01	1.536173639	1.537979857	1.881430226	1.872794201
2.751E+01	1.536788254	1.539210778	1.88146548	1.872794201
2.754E+01	1.537402623	1.540441699	1.88143211	1.872794201
2.756E+01	1.538016747	1.54167262	1.881465243	1.872794201
2.758E+01	1.538630625	1.542903541	1.881455351	1.872794201
2.760E+01	1.539244259	1.544134462	1.881489068	1.872794201
2.762E+01	1.539857648	1.545365384	1.881485109	1.872794201
2.765E+01	1.540470793	1.546596305	1.88150424	1.872794201
2.767E+01	1.541083694	1.547827226	1.881478862	1.872794201
2.769E+01	1.541696351	1.549058147	1.881507491	1.872794201
2.771E+01	1.542308765	1.550289068	1.881505591	1.872794201
2.773E+01	1.542920936	1.551519989	1.88151996	1.872794201
2.776E+01	1.543532865	1.55275091	1.881524598	1.872794201
2.778E+01	1.54414455	1.553981831	1.881481559	1.872794201
2.780E+01	1.544755993	1.555212752	1.881571304	1.872794201
2.782E+01	1.545367195	1.556443673	1.881536851	1.872794201
2.784E+01	1.545978155	1.557674594	1.881516086	1.872794201
2.787E+01	1.546588873	1.558905515	1.88151323	1.872794201
2.789E+01	1.547199351	1.560136437	1.881510384	1.872794201
2.791E+01	1.547809587	1.561367358	1.881526621	1.872794201
2.793E+01	1.548419583	1.562598279	1.88151	1.872794201
2.795E+01	1.549029339	1.5638292	1.881549895	1.872794201
2.798E+01	1.549638855	1.565060121	1.881572257	1.872794201
2.800E+01	1.550248131	1.566291042	1.881569567	1.872794201
2.802E+01	1.550857168	1.567521963	1.881574371	1.872794201
2.804E+01	1.551465966	1.568752884	1.881600357	1.872794201
2.806E+01	1.552074525	1.569983805	1.881599047	1.872794201
2.809E+01	1.552682846	1.571214726	1.881561976	1.872794201
2.811E+01	1.553290928	1.572445647	1.88156899	1.872794201
2.813E+01	1.553898773	1.573676568	1.881554692	1.872794201
2.815E+01	1.554506379	1.574907489	1.881566474	1.872794201
2.817E+01	1.555113749	1.57613841	1.881600602	1.872794201
2.820E+01	1.555720881	1.577369332	1.881568007	1.872794201
2.822E+01	1.556327776	1.578600253	1.881621619	1.872794201
2.824E+01	1.556934435	1.579831174	1.881605764	1.872794201
2.826E+01	1.557540858	1.581062095	1.881601697	1.872794201
2.828E+01	1.558147044	1.582293016	1.881612994	1.872794201
2.831E+01	1.558752995	1.583523937	1.881621524	1.872794201
2.833E+01	1.55935871	1.584754858	1.881660339	1.872794201
2.835E+01	1.55996419	1.585985779	1.881636549	1.872794201
2.837E+01	1.560569435	1.5872167	1.881617496	1.872794201
2.839E+01	1.561174446	1.588447621	1.881681954	1.872794201
2.842E+01	1.561779222	1.589678542	1.881653274	1.872794201
2.844E+01	1.562383764	1.590909463	1.881644981	1.872794201
2.846E+01	1.562988072	1.592140384	1.881685384	1.872794201
2.848E+01	1.563592146	1.593371305	1.881650669	1.872794201
2.850E+01	1.564195988	1.594602226	1.881659245	1.872794201
2.853E+01	1.564799596	1.595833147	1.881653654	1.872794201
2.855E+01	1.565402972	1.597064068	1.881629598	1.872794201
2.857E+01	1.566006115	1.598294989	1.881651967	1.872794201
2.859E+01	1.566609026	1.59952591	1.881665128	1.872794201
2.861E+01	1.567211705	1.600756831	1.881657087	1.872794201
2.864E+01	1.567814152	1.601987752	1.881672686	1.872794201
2.866E+01	1.568416368	1.603218674	1.881715653	1.872794201
2.868E+01	1.569018353	1.604449595	1.881717266	1.872794201
2.870E+01	1.569620107	1.605680516	1.881673337	1.872794201
2.872E+01	1.57022163	1.606911437	1.881696888	1.872794201
2.875E+01	1.570822923	1.608142358	1.881712374	1.872794201
2.877E+01	1.571423985	1.609373279	1.881732735	1.872794201
2.879E+01	1.572024818	1.6106042	1.881732855	1.872794201
2.881E+01	1.572625422	1.611835121	1.881759631	1.872794201
2.883E+01	1.573225796	1.613066042	1.881786366	1.872794201
2.886E+01	1.573825941	1.614296963	1.881765439	1.872794201
2.888E+01	1.574425858	1.615527884	1.881773852	1.872794201
2.890E+01	1.575025545	1.616758805	1.88177656	1.872794201
2.892E+01	1.575625005	1.617989726	1.881766562	1.872794201
2.894E+01	1.576224237	1.619220647	1.881779735	1.872794201
2.897E+01	1.576823241	1.620451568	1.881807351	1.872794201
2.899E+01	1.577422017	1.62168249	1.881777212	1.872794201
2.901E+01	1.578020566	1.622913411	1.881788432	1.872794201
2.903E+01	1.578618888	1.624144332	1.881832318	1.872794201
2.905E+01	1.579216984	1.625375253	1.881821945	1.872794201
2.908E+01	1.579814853	1.626606174	1.881853763	1.872794201
2.910E+01	1.580412496	1.627837095	1.881861502	1.872794201
2.912E+01	1.581009914	1.629068016	1.881900219	1.872794201
2.914E+01	1.581607105	1.630298937	1.881877765	1.872794201
2.916E+01	1.582204071	1.631529858	1.881937422	1.872794201
2.919E+01	1.582800812	1.632760779	1.881942767	1.872794201
2.921E+01	1.583397328	1.6339917	1.881959084	1.872794201
2.923E+01	1.583993619	1.635222621	1.881953613	1.872794201
2.925E+01	1.584589686	1.636453543	1.881943053	1.872794201
2.927E+01	1.585185529	1.637684464	1.881944945	1.872794201
2.930E+01	1.585781148	1.638915385	1.881924284	1.872794201
2.932E+01	1.586376543	1.640146306	1.881878171	1.872794201
2.934E+01	1.586971715	1.641377227	1.881888671	1.872794201
2.936E+01	1.587566664	1.642608148	1.88188698	1.872794201
2.938E+01	1.58816139	1.643839069	1.88187638	1.872794201
2.941E+01	1.588755893	1.64506999	1.881923701	1.872794201
2.943E+01	1.589350174	1.646300911	1.88192964	1.872794201
2.945E+01	1.589944233	1.647531832	1.881910548	1.872794201
2.947E+01	1.59053807	1.648762753	1.881989352	1.872794201
2.949E+01	1.591131685	1.649993674	1.88200775	1.872794201
2.952E+01	1.591725079	1.651224595	1.881976738	1.872794201
2.954E+01	1.592318252	1.652455516	1.882025154	1.872794201
2.956E+01	1.592911203	1.653686437	1.882058314	1.872794201
2.958E+01	1.593503935	1.654917359	1.882067323	1.872794201
2.960E+01	1.594096446	1.65614828	1.882067407	1.872794201
2.963E+01	1.594688736	1.657379201	1.882062543	1.872794201
